source,target,src_type,tgt_type,confidence,polarity,strength,claim_type
Processing:test:XRD,Processing:test:compressive test,Processing,Processing,0.65,increase,medium,cooccurrence
Processing:test:XRD,Microstructure:grain refinement,Processing,Microstructure,0.65,increase,medium,cooccurrence
Processing:test:XRD,Microstructure:TiC,Processing,Microstructure,0.65,increase,medium,cooccurrence
Processing:test:XRD,Processing:test:DSC,Processing,Processing,0.6,increase,medium,cooccurrence
Processing:test:XRD,Microstructure:β grains,Processing,Microstructure,0.6,increase,medium,cooccurrence
Processing:test:XRD,Processing:Fig:Fig. 7(d),Processing,Processing,0.6,increase,medium,cooccurrence
Processing:test:XRD,Processing:additive manufacturing,Processing,Processing,0.6,increase,medium,cooccurrence
Processing:test:XRD,Microstructure:porous structure,Processing,Microstructure,0.6,increase,medium,cooccurrence
Processing:test:XRD,Processing:Fig:Fig. 6a,Processing,Processing,0.6,increase,medium,cooccurrence
Processing:test:XRD,Processing:hot-rolling,Processing,Processing,0.6,increase,medium,cooccurrence
Processing:test:XRD,Processing:test:X-ray diffraction,Processing,Processing,0.6,increase,medium,cooccurrence
Processing:test:XRD,Processing:test:Vickers microhardness,Processing,Processing,0.6,increase,medium,cooccurrence
Processing:test:XRD,Processing:test:microhardness test,Processing,Processing,0.6,increase,medium,cooccurrence
Processing:test:XRD,Property:microhardness,Processing,Property,0.6,increase,medium,cooccurrence
Processing:test:XRD,Processing:Fig:Fig. 18,Processing,Processing,0.6,increase,medium,cooccurrence
Processing:test:XRD,Processing:Fig:Fig. 6 (b),Processing,Processing,0.6,increase,medium,cooccurrence
Processing:test:XRD,Microstructure:elongated grains,Processing,Microstructure,0.6,increase,medium,cooccurrence
Processing:test:XRD,Processing:machining,Processing,Processing,0.6,increase,medium,cooccurrence
Processing:test:XRD,Processing:test:electron backscatter diffraction,Processing,Processing,0.6,increase,medium,cooccurrence
Processing:test:XRD,Processing:test:fracture analysis,Processing,Processing,0.6,increase,medium,cooccurrence
Processing:test:XRD,Microstructure:β-matrix,Processing,Microstructure,0.6,increase,medium,cooccurrence
Processing:test:XRD,Property:elastic modulus,Processing,Property,0.65,increase,medium,cooccurrence
Processing:test:XRD,Processing:laser powder bed fusion (LPBF),Processing,Processing,0.6,increase,medium,cooccurrence
Processing:test:XRD,Processing:test:compressive,Processing,Processing,0.6,increase,medium,cooccurrence
Processing:test:XRD,Processing:test:FESEM,Processing,Processing,0.6,increase,medium,cooccurrence
Processing:test:XRD,Microstructure:martensite phase,Processing,Microstructure,0.6,increase,medium,cooccurrence
Processing:test:XRD,Processing:SPS,Processing,Processing,0.6,increase,medium,cooccurrence
Processing:test:XRD,Processing:ball milling,Processing,Processing,0.6,increase,medium,cooccurrence
Processing:test:XRD,Processing:Fig:Fig. 3(a),Processing,Processing,0.6,increase,medium,cooccurrence
Processing:test:XRD,Processing:Fig:Fig. 6(a),Processing,Processing,0.6,increase,medium,cooccurrence
Processing:test:XRD,Processing:Fig:Fig. 6(b),Processing,Processing,0.6,increase,medium,cooccurrence
Processing:test:XRD,Microstructure:prior-β grain,Processing,Microstructure,0.6,increase,medium,cooccurrence
Processing:test:XRD,Processing:test:shear strength test,Processing,Processing,0.6,increase,medium,cooccurrence
Processing:test:XRD,Processing:quenching,Processing,Processing,0.65,increase,medium,cooccurrence
Processing:test:XRD,Processing:test:dilatometry,Processing,Processing,0.6,increase,medium,cooccurrence
Processing:test:XRD,Processing:grinding,Processing,Processing,0.6,increase,medium,cooccurrence
Processing:test:XRD,Processing:Fig:Fig. 17,Processing,Processing,0.6,increase,medium,cooccurrence
Processing:test:XRD,Microstructure:α laths,Processing,Microstructure,0.6,increase,medium,cooccurrence
Processing:test:XRD,Processing:annealing(875 °C),Processing,Processing,0.6,increase,medium,cooccurrence
Processing:test:XRD,Microstructure:αp phase,Processing,Microstructure,0.6,increase,medium,cooccurrence
Processing:Fig:Fig. 12,Processing:Fig:Fig. 11,Processing,Processing,0.85,increase,strong,cooccurrence
Processing:Fig:Fig. 12,Processing:Fig:Fig. 8,Processing,Processing,0.85,increase,strong,cooccurrence
Processing:Fig:Fig. 12,Processing:solution treatment,Processing,Processing,0.6,increase,medium,cooccurrence
Processing:Fig:Fig. 12,Processing:test:optical microscopy,Processing,Processing,0.7,increase,medium,cooccurrence
Processing:Fig:Fig. 12,Processing:test:tensile deformation,Processing,Processing,0.65,increase,medium,cooccurrence
Processing:Fig:Fig. 12,Processing:test:tensile testing,Processing,Processing,0.65,increase,medium,cooccurrence
Processing:Fig:Fig. 12,Microstructure:α phase,Processing,Microstructure,0.85,increase,strong,cooccurrence
Processing:Fig:Fig. 12,Microstructure:α/β interface,Processing,Microstructure,0.6,increase,medium,cooccurrence
Processing:Fig:Fig. 12,Microstructure:α′ martensite,Processing,Microstructure,0.6,increase,medium,cooccurrence
Processing:Fig:Fig. 12,Microstructure:β matrix,Processing,Microstructure,0.6,increase,medium,cooccurrence
Processing:Fig:Fig. 12,Microstructure:β phase,Processing,Microstructure,0.85,increase,strong,cooccurrence
Processing:Fig:Fig. 12,Property:hardness,Processing,Property,0.85,increase,strong,cooccurrence
Processing:Fig:Fig. 12,Processing:Fig:Fig. 20,Processing,Processing,0.6,increase,medium,cooccurrence
Processing:Fig:Fig. 12,Processing:Fig:Fig. 3c,Processing,Processing,0.6,increase,medium,cooccurrence
Processing:Fig:Fig. 12,Processing:hot compression,Processing,Processing,0.6,increase,medium,cooccurrence
Processing:Fig:Fig. 12,Processing:hot forging,Processing,Processing,0.6,increase,medium,cooccurrence
Processing:Fig:Fig. 12,Processing:sintering,Processing,Processing,0.6,increase,medium,cooccurrence
Processing:Fig:Fig. 12,Processing:test:hot compression test,Processing,Processing,0.6,increase,medium,cooccurrence
Processing:Fig:Fig. 12,Property:flow stress,Processing,Property,0.6,increase,medium,cooccurrence
Processing:Fig:Fig. 12,Property:strength,Processing,Property,0.75,increase,strong,cooccurrence
Processing:Fig:Fig. 12,Processing:Fig:Fig. 10,Processing,Processing,0.85,increase,strong,cooccurrence
Processing:Fig:Fig. 12,Processing:Fig:Fig. 9,Processing,Processing,0.85,increase,strong,cooccurrence
Processing:Fig:Fig. 12,Microstructure:alpha phase,Processing,Microstructure,0.8,increase,strong,cooccurrence
Processing:Fig:Fig. 12,Microstructure:beta phase,Processing,Microstructure,0.7,increase,medium,cooccurrence
Processing:Fig:Fig. 12,Microstructure:texture,Processing,Microstructure,0.6,increase,medium,cooccurrence
Processing:Fig:Fig. 12,Property:UTS,Processing,Property,0.6,increase,medium,cooccurrence
Processing:Fig:Fig. 12,Property:elongation,Processing,Property,0.75,increase,strong,cooccurrence
Processing:Fig:Fig. 12,Processing:Fig:Fig. 10(a),Processing,Processing,0.6,increase,medium,cooccurrence
Processing:Fig:Fig. 12,Processing:Fig:Fig. 10(b),Processing,Processing,0.6,increase,medium,cooccurrence
Processing:Fig:Fig. 12,Processing:Fig:Fig. 2(a),Processing,Processing,0.6,increase,medium,cooccurrence
Processing:Fig:Fig. 12,Processing:test:X-ray diffraction (XRD),Processing,Processing,0.6,increase,medium,cooccurrence
Processing:Fig:Fig. 12,Processing:test:electron backscatter diffraction (EBSD),Processing,Processing,0.6,increase,medium,cooccurrence
Processing:Fig:Fig. 12,Processing:test:transmission electron microscopy (TEM),Processing,Processing,0.6,increase,medium,cooccurrence
Processing:Fig:Fig. 12,Microstructure:twin,Processing,Microstructure,0.6,increase,medium,cooccurrence
Processing:Fig:Fig. 12,Microstructure:β grain,Processing,Microstructure,0.6,increase,medium,cooccurrence
Processing:Fig:Fig. 12,Property:yield strength,Processing,Property,0.6,increase,medium,cooccurrence
Processing:Fig:Fig. 12,Processing:annealing,Processing,Processing,0.8,increase,strong,cooccurrence
Processing:Fig:Fig. 12,Processing:test:microhardness,Processing,Processing,0.75,increase,strong,cooccurrence
Processing:Fig:Fig. 12,Processing:test:optical microscopy (OM),Processing,Processing,0.65,increase,medium,cooccurrence
Processing:Fig:Fig. 12,Processing:test:scanning electron microscopy (SEM),Processing,Processing,0.6,increase,medium,cooccurrence
Processing:Fig:Fig. 12,Microstructure:coarse grains,Processing,Microstructure,0.6,increase,medium,cooccurrence
Processing:Fig:Fig. 12,Microstructure:grain,Processing,Microstructure,0.6,increase,medium,cooccurrence
Processing:Fig:Fig. 12,Microstructure:α colony,Processing,Microstructure,0.6,increase,medium,cooccurrence
Processing:Fig:Fig. 12,Property:ductility,Processing,Property,0.8,increase,strong,cooccurrence
Processing:Fig:Fig. 12,Processing:Fig:Fig. 16,Processing,Processing,0.7,increase,medium,cooccurrence
Processing:Fig:Fig. 12,Processing:arc melting,Processing,Processing,0.6,increase,medium,cooccurrence
Processing:Fig:Fig. 12,Processing:test:compression test,Processing,Processing,0.6,increase,medium,cooccurrence
Processing:Fig:Fig. 12,Microstructure:ω phase,Processing,Microstructure,0.6,increase,medium,cooccurrence
Processing:Fig:Fig. 12,Processing:test:impact toughness test,Processing,Processing,0.6,increase,medium,cooccurrence
Processing:Fig:Fig. 12,Microstructure:primary α (αp),Processing,Microstructure,0.6,increase,medium,cooccurrence
Processing:Fig:Fig. 12,Microstructure:prior β grains,Processing,Microstructure,0.6,increase,medium,cooccurrence
Processing:Fig:Fig. 12,Microstructure:secondary α (αs),Processing,Microstructure,0.6,increase,medium,cooccurrence
Processing:Fig:Fig. 12,Microstructure:αp phase,Processing,Microstructure,0.6,increase,medium,cooccurrence
Processing:Fig:Fig. 12,Property:impact toughness,Processing,Property,0.65,increase,medium,cooccurrence
Processing:Fig:Fig. 12,Property:tensile strength,Processing,Property,0.6,increase,medium,cooccurrence
Processing:Fig:Fig. 12,Microstructure:dislocation,Processing,Microstructure,0.6,increase,medium,cooccurrence
Processing:Fig:Fig. 12,Microstructure:dislocation density,Processing,Microstructure,0.6,increase,medium,cooccurrence
Processing:Fig:Fig. 12,Processing:Fig:Table 4,Processing,Processing,0.6,increase,medium,cooccurrence
Processing:Fig:Fig. 12,Processing:LDED,Processing,Processing,0.6,increase,medium,cooccurrence
Processing:Fig:Fig. 12,Processing:laser powder bed fusion,Processing,Processing,0.6,increase,medium,cooccurrence
Processing:Fig:Fig. 12,Microstructure:lamellar microstructure,Processing,Microstructure,0.6,increase,medium,cooccurrence
Processing:Fig:Fig. 12,Microstructure:microstructure,Processing,Microstructure,0.6,increase,medium,cooccurrence
Processing:Fig:Fig. 12,Processing:Fig:graphical abstract,Processing,Processing,0.6,increase,medium,cooccurrence
Processing:Fig:Fig. 12,Processing:aging(400 °C),Processing,Processing,0.6,increase,medium,cooccurrence
Processing:Fig:Fig. 12,Processing:test:hardness,Processing,Processing,0.65,increase,medium,cooccurrence
Processing:Fig:Fig. 12,Processing:test:microhardness test,Processing,Processing,0.6,increase,medium,cooccurrence
Processing:Fig:Fig. 12,Microstructure:α plates,Processing,Microstructure,0.6,increase,medium,cooccurrence
Processing:Fig:Fig. 12,Processing:Fig:Fig. 10a-b,Processing,Processing,0.6,increase,medium,cooccurrence
Processing:Fig:Fig. 12,Processing:Fig:Fig. 11b,Processing,Processing,0.6,increase,medium,cooccurrence
Processing:Fig:Fig. 12,Processing:LPBF,Processing,Processing,0.6,increase,medium,cooccurrence
Processing:Fig:Fig. 12,Microstructure:TiC,Processing,Microstructure,0.65,increase,medium,cooccurrence
Processing:Fig:Fig. 12,Microstructure:β grains,Processing,Microstructure,0.65,increase,medium,cooccurrence
Processing:Fig:Fig. 12,Processing:WAAM,Processing,Processing,0.6,increase,medium,cooccurrence
Processing:Fig:Fig. 12,Microstructure:bi-modal microstructure,Processing,Microstructure,0.65,increase,medium,cooccurrence
Processing:Fig:Fig. 12,Microstructure:fine,Processing,Microstructure,0.6,increase,medium,cooccurrence
Processing:Fig:Fig. 12,Microstructure:fine acicular,Processing,Microstructure,0.65,increase,medium,cooccurrence
Processing:Fig:Fig. 12,Microstructure:α laths,Processing,Microstructure,0.6,increase,medium,cooccurrence
Processing:Fig:Fig. 12,Microstructure:ω precipitates,Processing,Microstructure,0.6,increase,medium,cooccurrence
Processing:Fig:Fig. 12,Processing:Fig:Fig. 17,Processing,Processing,0.75,increase,strong,cooccurrence
Processing:Fig:Fig. 12,Processing:Fig:Fig. 18,Processing,Processing,0.6,increase,medium,cooccurrence
Processing:Fig:Fig. 12,Processing:Fig:Fig. 19,Processing,Processing,0.6,increase,medium,cooccurrence
Processing:Fig:Fig. 12,Processing:heat treatment,Processing,Processing,0.75,increase,strong,cooccurrence
Processing:Fig:Fig. 12,Microstructure:dimples,Processing,Microstructure,0.6,increase,medium,cooccurrence
Processing:Fig:Fig. 12,Microstructure:α lath,Processing,Microstructure,0.6,increase,medium,cooccurrence
Processing:Fig:Fig. 12,Processing:test:OM,Processing,Processing,0.6,increase,medium,cooccurrence
Processing:Fig:Fig. 12,Property:microhardness,Processing,Property,0.6,increase,medium,cooccurrence
Processing:Fig:Fig. 12,Processing:Fig:Table 5,Processing,Processing,0.6,increase,medium,cooccurrence
Processing:Fig:Fig. 12,Processing:quenching,Processing,Processing,0.6,increase,medium,cooccurrence
Processing:Fig:Fig. 12,Microstructure:basketweave microstructure,Processing,Microstructure,0.6,increase,medium,cooccurrence
Processing:Fig:Fig. 12,Microstructure:α lamellae,Processing,Microstructure,0.6,increase,medium,cooccurrence
Processing:Fig:Fig. 12,Processing:test:fractography,Processing,Processing,0.6,increase,medium,cooccurrence
Processing:Fig:Fig. 12,Microstructure:beta grains,Processing,Microstructure,0.6,increase,medium,cooccurrence
Processing:solution treatment,Processing:test:optical microscopy,Processing,Processing,0.6,increase,medium,cooccurrence
Processing:solution treatment,Microstructure:β phase,Processing,Microstructure,0.6,increase,medium,cooccurrence
Processing:solution treatment,Property:hardness,Processing,Property,0.6,increase,medium,cooccurrence
Processing:solution treatment,Processing:homogenization,Processing,Processing,0.6,increase,medium,cooccurrence
Processing:solution treatment,Processing:test:X-ray diffraction (XRD),Processing,Processing,0.65,increase,medium,cooccurrence
Processing:solution treatment,Microstructure:omega phase,Processing,Microstructure,0.6,increase,medium,cooccurrence
Processing:solution treatment,Microstructure:beta phase,Processing,Microstructure,0.6,increase,medium,cooccurrence
Processing:test:nanoindentation,Processing:Fig:Fig. 1(b),Processing,Processing,0.6,increase,medium,cooccurrence
